bin/fm-routing-decision-lib.sh	675	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(CONFIG)" "canonical dispatch configuration is not a readable regular file"
bin/fm-routing-decision-lib.sh	676	failure-return	return 1
bin/fm-routing-decision-lib.sh	679	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(CONFIG)" "canonical dispatch configuration SHA-256 could not be computed"
bin/fm-routing-decision-lib.sh	680	failure-return	return 1
bin/fm-routing-decision-lib.sh	687	refusal-call	fm_routing_refuse "DISPATCH_CONFIG_MISMATCH" "receipt is not bound to canonical dispatch configuration presence and bytes"
bin/fm-routing-decision-lib.sh	688	failure-return	return 1
bin/fm-routing-decision-lib.sh	693	failure-return	fresh) fm_routing_timestamp_fresh "$generated_at" "STALE" || return 1 ;;
bin/fm-routing-decision-lib.sh	696	refusal-call	fm_routing_refuse "STALE" "timestamp is not RFC3339 UTC"
bin/fm-routing-decision-lib.sh	697	failure-return	return 1
bin/fm-routing-decision-lib.sh	701	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(SCHEMA)" "routing freshness mode is unsupported"
bin/fm-routing-decision-lib.sh	702	failure-return	return 1
bin/fm-routing-decision-lib.sh	708	refusal-call	fm_routing_refuse "GATE_MISMATCH" "receipt required_gate differs from the exact intent"
bin/fm-routing-decision-lib.sh	709	failure-return	return 1
bin/fm-routing-decision-lib.sh	712	refusal-call	fm_routing_refuse "FORBIDDEN_FALLBACK" "schema version 1 permits no fallback route"
bin/fm-routing-decision-lib.sh	713	failure-return	return 1
bin/fm-routing-decision-lib.sh	717	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(SUPERVISOR)" "current home identity could not be hashed"
bin/fm-routing-decision-lib.sh	718	failure-return	return 1
bin/fm-routing-decision-lib.sh	721	refusal-call	fm_routing_refuse "NOT_VERIFIABLE(HOST)" "local host identity could not be hashed"
bin/fm-routing-decision-lib.sh	722	failure-return	return 1
bin/fm-routing-decision-lib.sh	728	refusal-call	fm_routing_refuse "SUPERVISOR_MISMATCH" "receipt supervisor is not this Firstmate home"
bin/fm-routing-decision-lib.sh	729	failure-return	return 1
bin/fm-routing-decision-lib.sh	733	refusal-call	fm_routing_refuse "HOST_MISMATCH" "receipt host is not the current local host"
bin/fm-routing-decision-lib.sh	734	failure-return	return 1
